# boa_stats: type,map,start_q,n,boa_exp_sum,boa_gen_sum,boa_sol_sum,setup_time_sum
# bcp_stats: type,map,start_q,ord_i,zone_i,piv_i,exp_sum,gen_sum,prune_sum,time_sum,bbar1_sum,bbar2_sum,solved,timed_out,n,error_sum,error_n
boa_stats,BAY,0,5,1129411,1494121,764,442.1770
bcp_stats,BAY,5,6,2,2,51262,67537,82931,6.013000,4.22495576,4.22258992,5,0,5,0.1210684433,5
bcp_stats,BAY,5,6,2,3,35271,48123,55526,3.907000,4.56478109,3.92858833,5,0,5,0.0984587698,5
bcp_stats,BAY,5,6,2,4,26246,37801,39269,2.956000,5.00000000,3.75000000,5,0,5,0.0000000000,5
bcp_stats,BAY,5,6,3,0,30634,43625,46267,3.780000,5.00000000,5.00000000,5,0,5,0.0000000000,5
boa_stats,BAY,10,5,184132,238242,265,297.1410
bcp_stats,BAY,10,0,0,0,1742,2807,2054,0.244000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,0,1,4766,8063,5657,0.329000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,0,2,19007,28293,29524,1.601000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,0,3,23126,32697,36372,1.943000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,0,4,32918,42603,54607,2.910000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,1,0,1742,2822,2039,0.105000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,1,1,4038,6739,4613,0.280000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,1,2,6581,10648,8536,0.470000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,1,3,11067,16533,15348,0.799000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,1,4,18724,25480,27860,1.461000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,2,0,1742,2832,2028,0.098000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,2,1,3652,6387,4206,0.271000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,2,2,4246,7122,4853,0.305000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,2,3,4084,6881,4632,0.290000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,2,4,3831,6230,4350,0.261000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,0,3,0,1742,2833,2027,0.104000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,0,0,19051,21783,28205,1.532000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,0,1,22485,25761,33095,1.679000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,0,2,21575,25283,30427,1.742000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,0,3,18999,23684,29605,1.620000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,0,4,1717,2428,1969,0.089000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,1,0,30407,35824,42701,2.727000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,1,1,32055,37771,44913,2.709000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,1,2,24317,30252,32947,2.092000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,1,3,22039,28532,34725,1.960000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,1,4,1717,2436,1961,0.090000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,2,0,11485,15041,14999,0.798000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,2,1,11578,15149,15149,0.921000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,2,2,11730,15139,15750,0.893000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,2,3,20978,28260,32886,2.075000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,2,4,1717,2444,1953,0.082000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,1,3,0,1717,2445,1952,0.084000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,0,0,1742,2807,2054,0.086000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,0,1,4766,8063,5657,0.285000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,0,2,19005,28291,29522,1.539000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,0,3,18998,23684,29602,1.447000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,0,4,1717,2428,1969,0.057000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,1,0,1742,2822,2039,0.094000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,1,1,4038,6739,4613,0.259000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,1,2,6576,10645,8526,0.425000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,1,3,22034,28532,34714,1.745000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,1,4,1717,2436,1961,0.055000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,2,0,1742,2832,2028,0.102000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,2,1,3652,6387,4206,0.243000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,2,2,4243,7123,4845,0.256000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,2,3,20949,28242,32825,1.880000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,2,4,1717,2444,1953,0.058000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,2,3,0,1742,2833,2027,0.067000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,0,0,1874,4389,832,0.717000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,0,1,5229,13876,2003,0.563000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,0,2,25241,68184,26052,4.181000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,0,3,26058,68553,29496,4.412000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,0,4,2267,5182,811,0.169000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,1,0,2278,5480,792,0.187000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,1,1,4943,12862,1829,0.517000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,1,2,7778,20862,4644,0.957000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,1,3,13512,35082,10117,1.810000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,1,4,2520,5907,750,0.197000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,2,0,2476,5869,882,0.251000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,2,1,4804,12597,1891,0.502000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,2,2,5675,14696,2407,0.657000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,2,3,6038,15691,2429,0.660000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,2,4,2775,6539,831,0.203000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,3,3,0,3369,7633,1388,0.287000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,0,0,17434,38922,23684,3.006000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,0,1,17478,41197,21620,2.626000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,0,2,17550,43517,19606,2.955000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,0,3,17377,43057,19250,2.871000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,0,4,17055,41969,19066,2.709000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,1,0,18754,46728,21107,3.005000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,1,1,18780,46805,21131,3.012000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,1,2,18818,46961,21137,2.931000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,1,3,18581,46242,21050,3.089000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,1,4,18421,45837,20783,3.029000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,2,0,19220,48299,21386,3.010000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,2,1,19220,48303,21382,2.947000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,2,2,19220,48300,21385,3.058000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,2,3,19220,48267,21418,3.082000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,2,4,19208,48227,21400,3.071000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,4,3,0,19432,48609,21619,3.019000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,0,0,35806,90028,46410,7.021000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,0,1,37603,94988,47765,7.237000,1.32195801,4.11876858,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,0,2,40904,106673,47840,7.800000,1.82192435,3.04338336,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,0,3,39306,102621,46410,7.415000,3.44528077,2.41877437,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,0,4,37138,96135,45052,7.025000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,1,0,41415,109306,47199,8.117000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,1,1,41420,109398,47127,7.713000,2.54797200,4.41251239,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,1,2,41421,109618,46915,7.992000,2.88128290,3.69558891,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,1,3,42043,110927,48144,7.894000,3.96352051,3.27918291,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,1,4,41905,110575,47905,7.820000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,2,0,41448,109873,46739,7.831000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,2,1,41448,109876,46736,7.925000,3.77398600,4.70625619,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,2,2,41448,109883,46729,7.919000,3.94064145,4.34779445,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,2,3,41448,109895,46717,7.741000,4.48176026,4.13959146,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,2,4,41444,109902,46671,8.063000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,5,3,0,41651,110157,46962,7.426000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,10,6,0,0,11385,14178,17129,1.000000,1.25000000,5.00000000,5,0,5,0.0058979825,5
bcp_stats,BAY,10,6,0,1,11871,14753,17536,1.014000,1.32195801,4.11876858,5,0,5,0.0058979825,5
bcp_stats,BAY,10,6,0,2,11635,14156,16877,0.994000,1.82192435,3.04338336,5,0,5,0.0392414136,5
bcp_stats,BAY,10,6,0,3,11701,13954,16682,1.036000,3.44528077,2.41877437,3,0,5,0.0000000000,3
bcp_stats,BAY,10,6,0,4,7362,9826,10047,0.626000,5.00000000,1.25000000,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,1,0,13826,17169,19818,1.251000,2.50000000,5.00000000,5,0,5,0.0093311447,5
bcp_stats,BAY,10,6,1,1,14157,17628,20085,1.307000,2.54797200,4.41251239,5,0,5,0.0093311447,5
bcp_stats,BAY,10,6,1,2,12302,16188,16791,1.095000,2.88128290,3.69558891,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,1,3,8840,11925,12066,0.782000,3.96352051,3.27918291,4,0,5,0.0000000000,4
bcp_stats,BAY,10,6,1,4,8517,11525,11560,0.747000,5.00000000,2.50000000,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,2,0,10241,14029,13833,0.972000,3.75000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,2,1,9842,13527,13261,0.895000,3.77398600,4.70625619,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,2,2,9480,13023,12713,0.916000,3.94064145,4.34779445,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,2,3,9300,12732,12437,0.834000,4.48176026,4.13959146,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,2,4,9147,12543,12209,0.858000,5.00000000,3.75000000,5,0,5,0.0000000000,5
bcp_stats,BAY,10,6,3,0,10052,13758,13395,0.865000,5.00000000,5.00000000,5,0,5,0.0000000000,5
boa_stats,BAY,15,5,37985,49552,126,236.1210
bcp_stats,BAY,15,0,0,0,1103,1604,1447,0.184000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,0,1,3686,5694,5022,0.245000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,0,2,6443,8333,9555,0.421000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,0,3,10695,13493,15599,0.756000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,0,4,7700,9637,11190,0.502000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,1,0,1103,1651,1400,0.064000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,1,1,3708,5850,4743,0.257000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,1,2,3058,4623,3779,0.186000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,1,3,6420,8796,9044,0.443000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,1,4,6340,8801,9025,0.448000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,2,0,1103,1668,1383,0.059000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,2,1,3546,5311,4391,0.208000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,2,2,2986,4914,3874,0.203000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,2,3,3088,4968,4151,0.199000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,2,4,3813,5942,5216,0.248000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,0,3,0,1103,1671,1380,0.056000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,0,0,5984,6823,9561,0.426000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,0,1,6702,7809,10671,0.418000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,0,2,8511,10575,12919,0.606000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,0,3,5919,7659,8755,0.427000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,0,4,1229,1694,1460,0.060000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,1,0,7585,9157,11673,0.587000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,1,1,7855,9585,11984,0.549000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,1,2,6383,8311,9431,0.460000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,1,3,6598,8717,9637,0.460000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,1,4,1229,1695,1459,0.049000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,2,0,7686,9853,11479,0.572000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,2,1,7859,10127,11716,0.592000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,2,2,6872,9215,9942,0.527000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,2,3,7774,10054,11849,0.553000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,2,4,1229,1695,1459,0.049000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,1,3,0,1229,1695,1459,0.042000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,0,0,1103,1604,1447,0.055000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,0,1,3686,5694,5022,0.207000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,0,2,8556,10772,12857,0.447000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,0,3,5919,7659,8755,0.255000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,0,4,1229,1694,1460,0.034000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,1,0,1103,1651,1400,0.043000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,1,1,3708,5850,4743,0.190000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,1,2,6779,9070,9881,0.332000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,1,3,6598,8717,9637,0.329000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,1,4,1229,1695,1459,0.032000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,2,0,1103,1668,1383,0.114000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,2,1,3546,5311,4391,0.167000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,2,2,8069,11422,11748,0.421000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,2,3,7774,10054,11849,0.421000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,2,4,1229,1695,1459,0.029000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,2,3,0,1103,1671,1380,0.033000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,0,0,1481,2907,1120,0.451000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,0,1,4441,10862,3481,0.495000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,0,2,6632,14925,9230,0.918000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,0,3,6856,15773,9118,0.993000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,0,4,1401,2851,807,0.123000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,1,0,1547,3376,808,0.117000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,1,1,4576,11558,2714,0.503000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,1,2,3761,8937,3303,0.406000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,1,3,5698,13524,6827,0.751000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,1,4,1668,3546,770,0.108000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,2,0,1638,3656,747,0.161000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,2,1,4538,10547,2690,0.410000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,2,2,4110,10800,2463,0.467000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,2,3,4344,10766,2994,0.463000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,2,4,1773,3879,767,0.124000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,3,3,0,2228,4708,1184,0.167000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,0,0,5879,11822,9142,0.789000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,0,1,6638,14028,10161,0.757000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,0,2,9919,23979,13174,1.367000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,0,3,10203,24299,13743,1.380000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,0,4,6992,16626,9130,0.901000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,1,0,9299,21808,12865,1.222000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,1,1,9610,22850,13027,1.211000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,1,2,9964,25140,12202,1.341000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,1,3,9830,24754,12033,1.389000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,1,4,9596,24316,11622,1.278000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,2,0,9961,24997,12325,1.473000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,2,1,9964,25184,12153,1.294000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,2,2,9965,25457,11868,1.300000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,2,3,9955,25458,11820,1.344000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,2,4,9955,25546,11732,1.431000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,4,3,0,9965,25643,11682,1.276000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,0,0,5613,10981,8360,0.591000,1.25000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,0,1,6314,13206,9012,0.748000,1.62214526,3.80424208,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,0,2,8510,19875,11277,1.074000,3.07908543,2.99994847,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,0,3,10560,25006,13751,1.353000,3.80003295,1.79074111,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,0,4,8085,19322,10157,1.035000,5.00000000,1.25000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,1,0,7616,17631,9841,0.954000,2.50000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,1,1,7776,18356,9766,0.939000,2.74809684,4.20282805,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,1,2,7893,19900,8666,1.084000,3.71939029,3.66663231,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,1,3,8362,21067,9300,1.202000,4.20002197,2.86049407,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,1,4,7981,20358,8616,1.044000,5.00000000,2.50000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,2,0,7888,20176,8371,1.007000,3.75000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,2,1,7892,20269,8290,1.020000,3.87404842,4.60141403,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,2,2,7928,20519,8128,1.003000,4.35969514,4.33331616,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,2,3,7925,20475,8163,1.034000,4.60001098,3.93024704,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,2,4,7897,20546,8026,1.155000,5.00000000,3.75000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,5,3,0,7929,20764,7886,0.980000,5.00000000,5.00000000,5,0,5,0.0000000000,0
bcp_stats,BAY,15,6,0,0,2609,3204,4192,0.178000,1.25000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,0,1,3620,4396,6000,0.259000,1.62214526,3.80424208,4,0,5,0.0000000000,4
bcp_stats,BAY,15,6,0,2,4428,5512,6817,0.348000,3.07908543,2.99994847,3,0,5,0.0000000000,3
bcp_stats,BAY,15,6,0,3,5288,6785,7652,0.427000,3.80003295,1.79074111,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,0,4,4319,5618,6042,0.376000,5.00000000,1.25000000,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,1,0,3402,4325,5236,0.248000,2.50000000,5.00000000,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,1,1,3962,5109,5921,0.351000,2.74809684,4.20282805,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,1,2,4436,5842,6472,0.351000,3.71939029,3.66663231,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,1,3,5607,7120,8448,0.448000,4.20002197,2.86049407,4,0,5,0.0000000000,4
bcp_stats,BAY,15,6,1,4,4344,5759,5955,0.329000,5.00000000,2.50000000,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,2,0,5708,7396,8963,0.450000,3.75000000,5.00000000,5,0,5,0.0223437928,5
bcp_stats,BAY,15,6,2,1,6106,7823,9474,0.443000,3.87404842,4.60141403,5,0,5,0.0187682543,5
bcp_stats,BAY,15,6,2,2,6122,7896,9370,0.472000,4.35969514,4.33331616,5,0,5,0.1121619343,5
bcp_stats,BAY,15,6,2,3,4444,5814,6420,0.314000,4.60001098,3.93024704,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,2,4,3785,5055,5191,0.290000,5.00000000,3.75000000,5,0,5,0.0000000000,5
bcp_stats,BAY,15,6,3,0,3458,4725,4741,0.267000,5.00000000,5.00000000,5,0,5,0.0000000000,5
boa_stats,BAY,20,5,2099787,2661730,584,617.2950
bcp_stats,BAY,20,0,0,0,2264,3876,2524,0.353000,1.25000000,5.00000000,5,0,5,0.0000000000,0
